RESULT_COUNT: 3074,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
MSFG,MSFG:UW,BBG000KHCL90,2017-02-27,35.21,35.64,34.86,35.04,67511.0,0.0,1.0,34.8672038774281,35.2930175004697,34.5206113935571,34.6988589566908,67511.0
MSFT,MSFT:UW,BBG000BPHFS9,2017-02-27,64.54,64.54,64.045,64.23,15871507.0,0.0,1.0,64.1793896848138,64.1793896848138,63.6871554441261,63.8711217765043,15871507.0
MSLI,MSLI:US,BBG000HQBHN8,2017-02-27,0.86,0.86,0.8317,0.84,11104.0,0.0,1.0,0.86,0.86,0.8317,0.84,11104.0
MSON,MSON:US,BBG000CDRYC0,2017-02-27,10.0,10.3,9.9,10.3,5093.0,0.0,1.0,10.0,10.3,9.9,10.3,5093.0
MSTR,MSTR:UW,BBG000GQK387,2017-02-27,193.53,195.7,191.71,194.42,43418.0,0.0,1.0,193.53,195.7,191.71,194.42,43418.0
MTBC,MTBC:US,BBG000QYF0M5,2017-02-27,0.7,0.7,0.6757,0.7,4816.0,0.0,1.0,0.7,0.7,0.6757,0.7,4816.0
MTBCP,MTBCP:UW,,2017-02-27,25.39,25.4,25.3,25.4,520.0,0.0,1.0,25.39,25.4,25.3,25.4,520.0
MTCH,MTCH:UW,BBG00B6WHCX7,2017-02-27,16.39,16.515,16.27,16.4,1360851.0,0.0,1.0,16.39,16.515,16.27,16.4,1360851.0
MTEX,MTEX:UW,BBG000C25693,2017-02-27,18.85,19.15,18.85,19.1,3133.0,0.0,1.0,18.5541330804489,18.8494243231085,18.5541330804489,18.8002091159986,3133.0
MTFB,MTFB:US,BBG00DB9D987,2017-02-27,6.0191,6.24,6.0191,6.24,700.0,0.0,1.0,6.0191,6.24,6.0191,6.24,700.0
MTFBW,MTFBW:US,BBG00FBDG7D8,2017-02-27,1.38,1.38,1.38,1.38,100.0,0.0,1.0,1.38,1.38,1.38,1.38,100.0
MTGE,MTGE:UW,BBG001PJLLV4,2017-02-27,16.3,16.5,16.3,16.35,276380.0,0.0,1.0,15.5012623528075,15.6914618908788,15.5012623528075,15.5488122373254,276380.0
MTGEP,MTGEP:UW,,2017-02-27,25.5461,25.6044,25.5461,25.6044,800.0,0.0,1.0,25.5461,25.6044,25.5461,25.6044,800.0
MTLS,MTLS:UW,BBG0068T2555,2017-02-27,9.0,9.1,8.77,9.02,38061.0,0.0,1.0,9.0,9.1,8.77,9.02,38061.0
MTP,MTP:US,BBG00BLVW2R4,2017-02-27,2.86,3.0,2.77,2.83,30509.0,0.0,1.0,2.86,3.0,2.77,2.83,30509.0
MTRX,MTRX:UW,BBG000C4TZ53,2017-02-27,16.65,16.9,16.5,16.7,211768.0,0.0,1.0,16.65,16.9,16.5,16.7,211768.0
MTSC,MTSC:UW,BBG000BPLK76,2017-02-27,55.9,56.5,55.625,55.8,94562.0,0.0,1.0,55.28543120474,55.8788347597103,55.0134545753785,55.1865306122449,94562.0
MTSI,MTSI:UW,BBG001YF9SP8,2017-02-27,47.5,47.73,46.9,47.46,576282.0,0.0,1.0,47.5,47.73,46.9,47.46,576282.0
MTSL,MTSL:US,BBG000LPRK06,2017-02-27,0.9,0.93,0.9,0.93,637.0,0.0,1.0,0.9,0.93,0.9,0.93,637.0
MU,MU:UW,BBG000C60FN3,2017-02-27,23.36,23.77,23.15,23.76,17999814.0,0.0,1.0,23.36,23.77,23.15,23.76,17999814.0
MVIS,MVIS:US,BBG000BVKXQ5,2017-02-27,1.75,1.7598,1.69,1.71,203289.0,0.0,1.0,1.75,1.7598,1.69,1.71,203289.0
MXIM,MXIM:UW,BBG000BPNX12,2017-02-27,44.97,45.005,44.5,44.96,2013929.0,0.0,1.0,42.51,42.54,42.07,42.5,1931424.84
MXPT,MXPT:US,BBG002768Y56,2017-02-27,4.58,4.7,4.575,4.7,8420.0,0.0,1.0,4.58,4.7,4.575,4.7,8420.0
MXWL,MXWL:UW,BBG000BPPKP2,2017-02-27,4.98,5.09,4.96,5.04,79553.0,0.0,1.0,4.98,5.09,4.96,5.04,79553.0
MYGN,MYGN:UW,BBG000D9HMX2,2017-02-27,19.21,19.3,18.69,19.25,1606453.0,0.0,1.0,19.21,19.3,18.69,19.25,1606453.0
MYL,MYL:UW,BBG000BPQMX8,2017-02-27,42.04,42.5,41.77,42.44,4060275.0,0.0,1.0,42.04,42.5,41.77,42.44,4060275.0
MYOK,MYOK:UW,BBG00B3TPTZ9,2017-02-27,12.25,12.8,12.1,12.75,46307.0,0.0,1.0,12.25,12.8,12.1,12.75,46307.0
MYOS,MYOS:US,BBG000J1MZJ4,2017-02-27,2.72,2.8499,2.605,2.7,127183.0,0.0,1.0,2.72,2.8499,2.605,2.7,127183.0
MYRG,MYRG:UW,BBG000BC83W0,2017-02-27,39.2,39.785,38.89,39.16,59373.0,0.0,1.0,39.2,39.785,38.89,39.16,59373.0
MYSZ,MYSZ:US,BBG00DG7N9N8,2017-02-27,3.03,3.12,2.65,2.72,343335.0,0.0,1.0,3.03,3.12,2.65,2.72,343335.0
MZOR,MZOR:US,BBG004MB0V67,2017-02-27,22.95,23.24,22.85,23.14,57385.0,0.0,1.0,22.95,23.24,22.85,23.14,57385.0
NAII,NAII:US,BBG000D3ZK05,2017-02-27,9.2,9.55,9.1,9.2,142155.0,0.0,1.0,9.2,9.55,9.1,9.2,142155.0
NAKD,NAKD:US,BBG000KBQTH2,2017-02-27,2.26,2.29,2.1,2.26,284403.0,0.0,1.0,2.26,2.29,2.1,2.26,284403.0
NAME,NAME:UW,BBG006T65C18,2017-02-27,8.365,8.65,8.35,8.57,24947.0,0.0,1.0,8.365,8.65,8.35,8.57,24947.0
NANO,NANO:UW,BBG000BPRXQ1,2017-02-27,28.5,28.52,27.92,28.27,264880.0,0.0,1.0,28.5,28.52,27.92,28.27,264880.0
NATH,NATH:UW,BBG000B9ZVG3,2017-02-27,61.85,62.55,61.65,61.9,3816.0,0.0,1.0,61.85,62.55,61.65,61.9,3816.0
NATI,NATI:UW,BBG000DZML15,2017-02-27,32.35,32.5,32.24,32.5,596637.0,0.0,1.0,32.1625931034483,32.311724137931,32.0532303448276,32.311724137931,596637.0
NATR,NATR:US,BBG000C05DV7,2017-02-27,11.35,12.0,11.3,11.85,11729.0,0.0,1.0,11.2365,11.88,11.187,11.7315,11729.0
NAUH,NAUH:US,BBG000V23TK1,2017-02-27,2.385,2.67,2.385,2.67,10966.0,0.0,1.0,2.30295657406479,2.57815264266372,2.30295657406479,2.57815264266372,10966.0
NAVG,NAVG:UW,BBG000BPSTL4,2017-02-27,55.35,56.2,55.1,55.6,103556.0,0.0,1.0,55.2444189816103,56.0927975928907,54.9948958606455,55.4939421025751,103556.0
NAVI,NAVI:UW,BBG006BR91G5,2017-02-27,15.38,15.62,15.35,15.57,1326784.0,0.0,1.0,15.0543162838002,15.2892340931703,15.024951557629,15.2402928828849,1326784.0
NBEV,NBEV:US,BBG005YW6FV6,2017-02-27,3.8,3.9,3.55,3.57,203751.0,0.0,1.0,3.8,3.9,3.55,3.57,203751.0
NBIX,NBIX:UW,BBG000GJTN99,2017-02-27,42.47,45.19,42.47,45.13,1058651.0,0.0,1.0,42.47,45.19,42.47,45.13,1058651.0
NBN,NBN:US,BBG000F98MN1,2017-02-27,13.4,13.55,13.4,13.5,5199.0,0.0,1.0,13.3925596890616,13.5424764019989,13.3925596890616,13.4925041643531,5199.0
NBRV,NBRV:UW,BBG009F4YVD5,2017-02-27,10.75,10.9,10.7208,10.81,18119.0,0.0,1.0,10.75,10.9,10.7208,10.81,18119.0
NBTB,NBTB:UW,BBG000CJPPS1,2017-02-27,41.28,41.42,40.8927,41.08,159848.0,0.23,1.0,41.0146450531023,41.1537451089994,40.6298346841811,40.8159306875349,159848.0
NCBS,NCBS:US,BBG000QK0TG5,2017-02-27,49.01,49.38,48.75,49.07,9231.0,0.0,1.0,49.01,49.38,48.75,49.07,9231.0
NCIT,NCIT:UW,BBG000G5S0C6,2017-02-27,15.05,15.2,14.75,15.15,34703.0,0.0,1.0,15.05,15.2,14.75,15.15,34703.0
NCLH,NCLH:UW,BBG001WVB331,2017-02-27,49.93,50.83,49.57,50.77,1326575.0,0.0,1.0,49.93,50.83,49.57,50.77,1326575.0
NCMI,NCMI:UW,BBG000Q5VNP7,2017-02-27,12.4,12.7,12.25,12.59,1087799.0,0.0,1.0,11.8341823487228,12.1204932119983,11.691026917085,12.0155125621306,1087799.0
NCOM,NCOM:UW,BBG007V9F4Z7,2017-02-27,37.8,37.85,37.425,37.8,19655.0,0.0,1.0,37.8,37.85,37.425,37.8,19655.0
NCTY,NCTY:UW,BBG000CSQHL5,2017-02-27,1.0,1.03,1.0,1.03,4162.0,0.0,1.0,1.0,1.03,1.0,1.03,4162.0
NDAQ,NDAQ:UW,BBG000F5YBW4,2017-02-27,71.57,71.57,70.92,71.15,767239.0,0.0,1.0,70.8690336564368,70.8690336564368,70.2253998451097,70.4531471937331,767239.0
NDLS,NDLS:UW,BBG004M8C247,2017-02-27,3.9,4.05,3.7887,3.95,183426.0,0.0,1.0,3.9,4.05,3.7887,3.95,183426.0
NDRM,NDRM:US,BBG0074B37R7,2017-02-27,23.4,23.95,23.3,23.55,63332.0,0.0,1.0,23.4,23.95,23.3,23.55,63332.0
NDSN,NDSN:UW,BBG000BPWS22,2017-02-27,120.34,121.9557,119.99,121.73,239028.0,0.0,1.0,120.07031374502,121.682392903386,119.72109810757,121.457198705179,239028.0
NEO,NEO:US,BBG000BKH263,2017-02-27,8.05,8.25,8.04,8.17,225752.0,0.0,1.0,8.05,8.25,8.04,8.17,225752.0
NEOG,NEOG:UW,BBG000C1BPB3,2017-02-27,65.63,66.56,65.63,66.2,103051.0,0.0,1.0,65.63,66.56,65.63,66.2,103051.0
NEON,NEON:US,BBG000BSJWN9,2017-02-27,1.69,1.7,1.63,1.7,80460.0,0.0,1.0,1.69,1.7,1.63,1.7,80460.0
NEOS,NEOS:US,BBG0029006R2,2017-02-27,6.0,6.15,5.9,6.1,278809.0,0.0,1.0,6.0,6.15,5.9,6.1,278809.0
NEOT,NEOT:US,BBG0026ZG450,2017-02-27,1.49,1.6,1.47,1.52,50043.0,0.0,1.0,1.49,1.6,1.47,1.52,50043.0
NEPT,NEPT:US,BBG000BJFG30,2017-02-27,1.09,1.09,1.05,1.07,83367.0,0.0,1.0,1.09,1.09,1.05,1.07,83367.0
NERV,NERV:US,BBG0067S9Z73,2017-02-27,8.6,9.05,8.6,8.8,176889.0,0.0,1.0,8.6,9.05,8.6,8.8,176889.0
NETE,NETE:US,BBG003GMH2G7,2017-02-27,0.8349,0.84,0.82,0.8345,159919.0,0.0,1.0,0.8349,0.84,0.82,0.8345,159919.0
NEWS,NEWS:UW,BBG000P01KL2,2017-02-27,9.92,10.1,9.88,9.94,63401.0,0.0,1.0,9.92,10.1,9.88,9.94,63401.0
NEWT,NEWT:US,BBG000BH37H2,2017-02-27,16.2,16.35,16.13,16.23,150311.0,0.0,1.0,15.5011249232633,15.6446538577379,15.4341447538418,15.5298307101582,150311.0
NEWTL,NEWTL:UW,,2017-02-27,25.52,25.53,25.449,25.5,3685.0,0.0,1.0,25.52,25.53,25.449,25.5,3685.0
NEXT,NEXT:US,BBG008GC7VW7,2017-02-27,10.17,10.17,10.17,10.17,1049132.0,0.0,1.0,10.17,10.17,10.17,10.17,1049132.0
NEXTW,NEXTW:US,BBG008GCC923,2017-02-27,0.2501,0.3,0.25,0.29,57384.0,0.0,1.0,0.2501,0.3,0.25,0.29,57384.0
NFBK,NFBK:UW,BBG000TW6439,2017-02-27,18.9,18.97,18.7,18.9,163954.0,0.0,1.0,18.8159065628476,18.885595105673,18.6167964404894,18.8159065628476,163954.0
NFEC,NFEC:US,BBG000LJGFD9,2017-02-27,0.9797,0.9797,0.95,0.9797,6542.0,0.0,1.0,0.9797,0.9797,0.95,0.9797,6542.0
NFLX,NFLX:UW,BBG000CLD9D1,2017-02-27,143.12,143.92,142.38,143.41,3907377.0,0.0,1.0,143.12,143.92,142.38,143.41,3907377.0
NGHC,NGHC:US,BBG004N1KPJ5,2017-02-27,26.21,26.99,24.45,24.62,418412.0,0.0,1.0,26.1167477891193,26.8939726374792,24.3630096697431,24.532404829001,418412.0
NGHCN,NGHCN:UW,,2017-02-27,25.47,25.58,25.28,25.33,31812.0,0.0,1.0,25.47,25.58,25.28,25.33,31812.0
NGHCO,NGHCO:UW,,2017-02-27,25.89,25.89,25.38,25.46,49697.0,0.0,1.0,25.89,25.89,25.38,25.46,49697.0
NGHCP,NGHCP:UW,,2017-02-27,25.6,25.85,25.4848,25.6768,5112.0,0.0,1.0,25.6,25.85,25.4848,25.6768,5112.0
NGHCZ,NGHCZ:UW,,2017-02-27,25.75,25.802,25.3,25.34,16440.0,0.0,1.0,25.75,25.802,25.3,25.34,16440.0
NH,NH:UW,BBG00CVW3Q16,2017-02-27,7.52,7.8,7.26,7.74,176127.0,0.0,1.0,7.52,7.8,7.26,7.74,176127.0
NHLD,NHLD:US,BBG000FVTGM3,2017-02-27,3.09,3.1,3.07,3.09,61316.0,0.0,1.0,3.09,3.1,3.07,3.09,61316.0
NHLDW,NHLDW:US,BBG00FGGFP38,2017-02-27,0.69,0.75,0.69,0.74,11100.0,0.0,1.0,0.69,0.75,0.69,0.74,11100.0
NHTC,NHTC:US,BBG000FCF697,2017-02-27,27.5,28.39,27.5,28.18,59297.0,0.0,1.0,27.090367428004,27.9671102284012,27.090367428004,27.7602383316783,59297.0
NICE,NICE:UW,BBG000KC1NY1,2017-02-27,69.0,69.39,68.78,69.3,247365.0,0.0,1.0,69.0,69.39,68.78,69.3,247365.0
NICK,NICK:UW,BBG000BW0HN3,2017-02-27,11.35,11.35,11.28,11.29,5201.0,0.0,1.0,11.35,11.35,11.28,11.29,5201.0
NIHD,NIHD:UW,BBG009K1K3D2,2017-02-27,2.0,2.15,1.95,2.05,1775507.0,0.0,1.0,2.0,2.15,1.95,2.05,1775507.0
NK,NK:UW,BBG009FBSBC1,2017-02-27,4.56,5.0,4.54,4.93,274161.0,0.0,1.0,4.56,5.0,4.54,4.93,274161.0
NKSH,NKSH:US,BBG000BJ9FN7,2017-02-27,37.75,43.3,37.75,39.1,9967.0,0.0,1.0,37.2294385619306,42.7029056882541,37.2294385619306,38.5608224575228,9967.0
NKTR,NKTR:UW,BBG000BHD8K5,2017-02-27,13.4,13.79,13.34,13.7,1620782.0,0.0,1.0,13.4,13.79,13.34,13.7,1620782.0
NLNK,NLNK:US,BBG001CDB921,2017-02-27,14.2,15.37,14.2,15.21,398972.0,0.0,1.0,14.2,15.37,14.2,15.21,398972.0
NLST,NLST:US,BBG000BBSKC4,2017-02-27,0.98,0.99,0.97,0.98,91007.0,0.0,1.0,0.98,0.99,0.97,0.98,91007.0
NMIH,NMIH:US,BBG005DLMMZ6,2017-02-27,10.9,11.0,10.825,10.95,333199.0,0.0,1.0,10.9,11.0,10.825,10.95,333199.0
NMRX,NMRX:UW,BBG000BHG458,2017-02-27,5.24,5.27,5.01,5.1,21673.0,0.0,1.0,5.24,5.27,5.01,5.1,21673.0
NNBR,NNBR:UW,BBG000BHCSX8,2017-02-27,20.1,20.555,20.0,20.35,220089.0,0.0,1.0,19.75,20.2,19.65,20.0,216779.73
NNDM,NNDM:US,BBG009DFFVW2,2017-02-27,6.7,6.75,6.59,6.6999,10531.0,0.0,1.0,6.7,6.75,6.59,6.6999,10531.0
NOVN,NOVN:US,BBG002V17386,2017-02-27,5.04,5.94,5.0069,5.45,602812.0,0.0,1.0,5.04,5.94,5.0069,5.45,602812.0
NOVT,NOVT:UW,BBG000JB2J46,2017-02-27,24.35,24.8,24.2322,24.55,127347.0,0.0,1.0,24.35,24.8,24.2322,24.55,127347.0
NRCIA,NRCIA:UW,BBG004K1F9J0,2017-02-27,18.7,19.5,18.6,19.0,11234.0,0.0,1.0,18.5353395783437,19.3282952822301,18.4362201153579,18.8326979673011,11234.0
NRCIB,NRCIB:UW,BBG000BP86Y2,2017-02-27,39.65,40.12,39.47,39.9,1244.0,0.0,1.0,38.5805854921154,39.037908951921,38.4054403372962,38.8238426515865,1244.0
NRIM,NRIM:UW,BBG000C5QZB6,2017-02-27,30.75,31.2,30.75,31.1,9495.0,0.0,1.0,30.3126675526675,30.7562675656333,30.3126675526675,30.6576897849743,9495.0
NSEC,NSEC:US,BBG000BZ21R5,2017-02-27,17.94,17.94,17.82,17.82,271.0,0.0,1.0,17.8802442192777,17.8802442192777,17.7606439234966,17.7606439234966,271.0
NSIT,NSIT:UW,BBG000DY3VG1,2017-02-27,43.91,44.28,43.47,43.74,170496.0,0.0,1.0,43.91,44.28,43.47,43.74,170496.0
NSSC,NSSC:UW,BBG000BQ6PD3,2017-02-27,8.7,8.9,8.6,8.7,17063.0,0.0,1.0,8.7,8.9,8.6,8.7,17063.0
NSTG,NSTG:US,BBG0019K7GX4,2017-02-27,18.81,19.34,18.64,19.08,205355.0,0.0,1.0,18.81,19.34,18.64,19.08,205355.0
NSYS,NSYS:US,BBG000BFV339,2017-02-27,4.24,4.52,4.076,4.25,48066.0,0.0,1.0,4.24,4.52,4.076,4.25,48066.0
NTAP,NTAP:UW,BBG000FP3343,2017-02-27,40.87,41.38,40.77,41.27,3203180.0,0.0,1.0,40.4768977744813,40.9819924127242,40.37785961012,40.8730504319267,3203180.0
NTCT,NTCT:UW,BBG000C13MJ1,2017-02-27,37.9,38.35,37.6,38.35,678204.0,0.0,1.0,37.9,38.35,37.6,38.35,678204.0
NTEC,NTEC:US,BBG003CG2YW2,2017-02-27,4.75,4.75,4.6,4.65,3779.0,0.0,1.0,4.75,4.75,4.6,4.65,3779.0
NTES,NTES:UW,BBG000BX7DY1,2017-02-27,297.56,306.785,297.5143,301.76,1055998.0,0.0,1.0,295.464411222883,304.624443463544,295.419033068585,299.634832405623,1055998.0
NTGR,NTGR:UW,BBG000C4GMD7,2017-02-27,56.0,56.0,55.15,55.75,346611.0,0.0,1.0,56.0,56.0,55.15,55.75,346611.0
NTIC,NTIC:US,BBG000D380M5,2017-02-27,15.5354,15.85,15.5354,15.85,830.0,0.0,1.0,15.5354,15.85,15.5354,15.85,830.0
NTLA,NTLA:US,BBG007KC7PB0,2017-02-27,12.25,13.4,12.25,13.4,195194.0,0.0,1.0,12.25,13.4,12.25,13.4,195194.0
NTNX,NTNX:UW,BBG00BRBPMV1,2017-02-27,29.85,30.375,29.3,30.12,531005.0,0.0,1.0,29.85,30.375,29.3,30.12,531005.0
NTRA,NTRA:UW,BBG009BP2W18,2017-02-27,9.75,10.15,9.51,9.91,203932.0,0.0,1.0,9.75,10.15,9.51,9.91,203932.0
NTRI,NTRI:UW,BBG000CRTXW7,2017-02-27,38.15,39.25,37.3,39.2,598771.0,0.0,1.0,37.8771442078892,38.9692768062818,37.0332235636767,38.9196344154458,598771.0
NTRS,NTRS:UW,BBG000BQ7GH8,2017-02-27,87.18,87.59,86.94,87.53,528445.0,0.0,1.0,84.62,85.01,84.38,84.96,517307.88
NTRSP,NTRSP:UW,,2017-02-27,26.98,27.13,26.78,26.91,18223.0,0.0,1.0,26.98,27.13,26.78,26.91,18223.0
NTWK,NTWK:US,BBG000D1LXG9,2017-02-27,4.9,4.9,4.75,4.9,9565.0,0.0,1.0,4.9,4.9,4.75,4.9,9565.0
NUAN,NUAN:UW,BBG000BD3W04,2017-02-27,16.97,17.24,16.85,17.23,2683500.0,0.0,1.0,16.97,17.24,16.85,17.23,2683500.0
NURO,NURO:US,BBG000BB88M2,2017-02-27,0.645,0.66,0.58,0.639,100919.0,0.0,1.0,5.16,5.28,4.64,5.112,12614.875
NUROW,NUROW:US,BBG0093TB7Y8,2017-02-27,0.05,0.05,0.05,0.05,0.0,0.0,1.0,0.4,0.4,0.4,0.4,0.0
NUTR,NUTR:UW,BBG000BNKG26,2017-02-27,34.7,35.4,34.4,35.0,28444.0,0.0,1.0,34.5684609552691,35.2658074298711,34.2695981804397,34.8673237300986,28444.0
NUVA,NUVA:UW,BBG000LNLKL4,2017-02-27,74.75,75.24,74.17,74.97,313464.0,0.0,1.0,74.75,75.24,74.17,74.97,313464.0
NVAX,NVAX:UW,BBG000NVSR05,2017-02-27,1.41,1.63,1.4,1.63,9813425.0,0.0,1.0,1.41,1.63,1.4,1.63,9813425.0
NVCN,NVCN:US,BBG000H11ST4,2017-02-27,1.34,1.4,1.33,1.38,322172.0,0.0,1.0,1.34,1.4,1.33,1.38,322172.0
NVCR,NVCR:UW,BBG009XW8QJ7,2017-02-27,6.85,7.5,6.8,7.5,310572.0,0.0,1.0,6.85,7.5,6.8,7.5,310572.0
NVDA,NVDA:UW,BBG000BBK0R0,2017-02-27,102.2,105.02,101.56,104.41,17885019.0,0.0,1.0,102.094902306449,104.912002350522,101.455560452475,104.302629645953,17885019.0
NVDQ,NVDQ:US,BBG000Q7RYS1,2017-02-27,7.35,7.57,7.31,7.49,225180.0,0.0,1.0,7.35,7.57,7.31,7.49,225180.0
NVEC,NVEC:US,BBG000N22GR2,2017-02-27,79.28,79.92,79.28,79.63,16966.0,0.0,1.0,77.2959239044086,77.9199071448075,77.2959239044086,77.6371647390017,16966.0
NVEE,NVEE:US,BBG005BT60Y8,2017-02-27,37.8,38.125,36.3,37.05,91828.0,0.0,1.0,37.8,38.125,36.3,37.05,91828.0
NVET,NVET:US,BBG007TJPJM8,2017-02-27,3.2,3.3332,3.12,3.19,22991.0,0.0,1.0,3.2,3.3332,3.12,3.19,22991.0
NVFY,NVFY:US,BBG000QL42S5,2017-02-27,2.15,2.33,1.8,1.83,986022.0,0.0,1.0,2.15,2.33,1.8,1.83,986022.0
NVGN,NVGN:US,BBG000KC7878,2017-02-27,1.77,1.88,1.67,1.79,113586.0,0.0,1.0,7.08,7.52,6.68,7.16,28396.5
NVIV,NVIV:US,BBG000MFKJB5,2017-02-27,4.3,4.45,4.25,4.35,137341.0,0.0,1.0,4.3,4.45,4.25,4.35,137341.0
NVLN,NVLN:UW,BBG000C0QPQ3,2017-02-27,10.44,10.68,10.29,10.35,154754.0,0.0,1.0,10.44,10.68,10.29,10.35,154754.0
NVMI,NVMI:UW,BBG000BSYD90,2017-02-27,17.34,17.35,17.0,17.03,300456.0,0.0,1.0,17.34,17.35,17.0,17.03,300456.0
NVTR,NVTR:US,BBG008MM5FH2,2017-02-27,7.68,7.76,7.57,7.76,20922.0,0.0,1.0,7.68,7.76,7.57,7.76,20922.0
NVUS,NVUS:US,BBG00241S542,2017-02-27,0.86,0.8925,0.8516,0.8758,98686.0,0.0,1.0,7.74,8.0325,7.6644,7.8822,10965.1111111111
NWBI,NWBI:UW,BBG000BG8ZP8,2017-02-27,18.54,18.6,18.3,18.33,668063.0,0.0,1.0,18.1744614407818,18.2332784680982,17.939193331516,17.9686018451742,668063.0
NWFL,NWFL:US,BBG000BN1P63,2017-02-27,37.25,37.25,36.89,37.22,2087.0,0.0,1.0,36.6721554704784,36.6721554704784,36.3177400082133,36.6426208486229,2087.0
NWLI,NWLI:UW,BBG00B3ZQF20,2017-02-27,323.0,328.0,323.0,326.0,11465.0,0.0,1.0,323.0,328.0,323.0,326.0,11465.0
NWPX,NWPX:UW,BBG000FLY3M8,2017-02-27,17.37,18.3,16.87,17.96,57754.0,0.0,1.0,17.37,18.3,16.87,17.96,57754.0
NWS,NWS:UW,BBG004PLW2S7,2017-02-27,13.4,13.5,13.3,13.4,596660.0,0.0,1.0,13.2940711462451,13.3932806324111,13.1948616600791,13.2940711462451,596660.0
NWSA,NWSA:UW,BBG004PLVW57,2017-02-27,13.13,13.17,13.0,13.06,1738855.0,0.0,1.0,13.0239418416801,13.0636187399031,12.8949919224556,12.95450726979,1738855.0
NXEO,NXEO:US,BBG006XPLSX3,2017-02-27,9.51,9.51,9.21,9.29,70210.0,0.0,1.0,9.51,9.51,9.21,9.29,70210.0
NXEOW,NXEOW:US,BBG006XPLV84,2017-02-27,0.75,0.75,0.674,0.674,12943.0,0.0,1.0,0.75,0.75,0.674,0.674,12943.0
NXPI,NXPI:UW,BBG000BNDGF0,2017-02-27,102.58,102.89,102.57,102.81,881055.0,0.0,1.0,102.58,102.89,102.57,102.81,881055.0
NXST,NXST:UW,BBG000DZK4M2,2017-02-27,69.65,70.35,69.0,70.2,1198543.0,0.0,1.0,69.3118932038835,70.0084951456311,68.6650485436893,69.8592233009709,1198543.0
NXTD,NXTD:US,BBG0043BXM26,2017-02-27,2.12,2.18,2.11,2.15,41370.0,0.0,1.0,2.12,2.18,2.11,2.15,41370.0
NXTDW,NXTDW:US,BBG0071GKTX5,2017-02-27,0.175,0.175,0.1738,0.1741,15105.0,0.0,1.0,0.175,0.175,0.1738,0.1741,15105.0
NXTM,NXTM:UW,BBG000HSR8S2,2017-02-27,29.16,29.79,28.81,29.49,632790.0,0.0,1.0,29.16,29.79,28.81,29.49,632790.0
NYMT,NYMT:UW,BBG000GZ9G90,2017-02-27,6.45,6.48,6.36,6.37,1595486.0,0.0,1.0,6.0585572162929,6.08673655218264,5.9740192086237,5.98341232058694,1595486.0
NYMTO,NYMTO:UW,,2017-02-27,23.8825,23.94,23.85,23.9399,8115.0,0.0,1.0,23.8825,23.94,23.85,23.9399,8115.0
NYMTP,NYMTP:UW,,2017-02-27,24.15,24.37,24.15,24.2999,3784.0,0.0,1.0,24.15,24.37,24.15,24.2999,3784.0
NYMX,NYMX:US,BBG000FYGR29,2017-02-27,3.5,3.65,3.47,3.65,121469.0,0.0,1.0,3.5,3.65,3.47,3.65,121469.0
NYNY,NYNY:US,BBG000BKM8Q2,2017-02-27,23.055,23.5,23.0,23.5,2654.0,0.0,1.0,23.055,23.5,23.0,23.5,2654.0
OACQR,OACQR:US,BBG007VDWZP1,2017-02-27,0.15,0.16,0.12,0.1401,27597.0,0.0,1.0,0.15,0.16,0.12,0.1401,27597.0
OACQW,OACQW:US,BBG007VDX2C7,2017-02-27,0.0917,0.1,0.08,0.0999,54450.0,0.0,1.0,0.0917,0.1,0.08,0.0999,54450.0
OBCI,OBCI:US,BBG000BB90B0,2017-02-27,4.14,4.25,4.07,4.25,4496.0,0.0,1.0,4.0877052631579,4.19631578947368,4.01858947368421,4.19631578947368,4496.0
OBLN,OBLN:US,BBG0036S6JY0,2017-02-27,9.18,9.32,9.0,9.13,138545.0,0.0,1.0,9.18,9.32,9.0,9.13,138545.0
OBSV,OBSV:UW,BBG00FRXMTP9,2017-02-27,14.18,14.18,13.62,13.62,11271.0,0.0,1.0,14.18,14.18,13.62,13.62,11271.0
OCC,OCC:US,BBG000PM18B2,2017-02-27,3.3165,3.45,3.2583,3.45,3945.0,0.0,1.0,3.3165,3.45,3.2583,3.45,3945.0
OCFC,OCFC:UW,BBG000GYMZP8,2017-02-27,29.37,29.5,29.04,29.25,68161.0,0.0,1.0,29.2147674418605,29.3440803382664,28.886511627907,29.0954016913319,68161.0
OCLR,OCLR:UW,BBG000MFKWX2,2017-02-27,9.23,9.29,8.72,8.86,16256219.0,0.0,1.0,9.23,9.29,8.72,8.86,16256219.0
OCRX,OCRX:US,BBG000GRWM17,2017-02-27,0.6,0.6279,0.5908,0.6157,262024.0,0.0,1.0,0.6,0.6279,0.5908,0.6157,262024.0
OCUL,OCUL:US,BBG001J1BZV0,2017-02-27,8.09,8.87,8.05,8.81,1022151.0,0.0,1.0,8.09,8.87,8.05,8.81,1022151.0
